id,flag,title,content
8816bfb27e9749de9229cf0e0d46d398,0,16天横跨13省，历经6000余公里的GL8自驾游之旅（PART 6）,　　目录 　　《都挺好》——真的都挺好 　　今天是2019年5月25日，距离上一次写稿日期已经有19天了。因为最近一直在忙于工作，做一些文字方面的内容，或许生活中真的应该留下点什么印记，来记录每一天的美好，比如文字…现在距离这段旅程已经有一个月之余，想起这横跨13个省的自驾游，好像恍如隔日，但是每一个情景却仍然历历在目……接下来我将会通过几篇连载（把重点省份的游玩体验分享给大家，包括路线，住宿，景点，美食等等，可以为你们的旅游提供一些参考哦~），首先为大家介绍我们的家人与新入成员“别克GL8（后文简称小8）”，可以说，这一路上，它充当了重要的角色，负责了我们一家三口整个自驾游行程交通的运载，同时也因为自身的性能优越（有时候耗油量最小的居然在4.2-4.3之间），为整个旅途的舒适安全以及费用上保驾护航。前5篇请见part1 君不见黄河之水天上来/ part 2 吃在西安，停不下来/part3 游玩在西安——与历史重逢的时刻/part 4重庆——弥漫着火锅香味的红色之城/part 5 一直在路上——多少楼台烟雨中。今天我们就聊聊我最喜欢的城市——苏州。 　　__________________________________________________我是分割线__________________________________________________ 　　4月18日白天继续启程，途径赣皖界塔岭收费站20元，黄山收费站55元——G50杭瑞高速——G25长深高速——嘉兴收费站——苏州收费站，选择的是苏州荣森酒店216/晚（家庭房），地理位置比较好，幽静并且距离景点很近。在苏州待了2天。  　　这就是小8，就是它带着我们游南逛北  　　《都挺好》——真的都挺好 　　如果说重庆是红色的  ，那么苏州就是绿色的~  　　不得不说，电视剧《都挺好》的影响力太大了，经典台词、现实剧情、幽默表情包，都会让你感受到这个电视剧的美妙之处，那么自然而然剧情的拍摄地就成了网红打卡区。真正的苏州，会不由自主的让你想靠近这座城市，感受它的气息，品尝它的味道，目睹苏家老宅的模样，与小石的“食荤者”店面留个影。虽然以前赶路的时候路过这个城市，但这次细细品味，慢慢咀嚼又会发现这个地方新的美好之处：三五步就会有小桥流水人家，十来步就会出现曲径通幽处。车辆礼让行人，文明程度较高，小踏板机车随处可见，但是错中有序，晚上火锅串串店火爆，打车基本上是14元起步，相对于其他城市还是较高。  　　小桥流水人家  　　苏家大宅在同德里，那条深邃的小巷。凑巧的是刚走到离它不远的同益里小巷就碰到了拍电影的导演和演员，三辆颜色亮丽的跑车十分抢眼。导演声嘶力竭的一次次喊着开机与“ka” ，场务人员一遍遍的疏导周围闲杂的车辆与行人，我站着能围观了半个小时，也只不过试演了三个镜头，还都是同一个镜头，因为周边的车，人太多了，总影响正常拍摄，我是不是也算一个。接着到了 同德里，也就是苏家故事开始的地方，找到了当时的胡同人家。但是听说由于这个电视剧超火，每天来打卡访问的人巨多，甚至有半夜登门拜访的游客，已经影响了老奶奶一家人的正常生活，所以他们已经大门紧闭搬到别处。对于前来参观的人来说，在门口能留个影也无比幸福啦！ 电视剧里小石的店面在现实生活中可不是饭馆，而是茶馆，位置在平江路的翰尔园。门口又是聚集了大波的游客。 　　平江路是一条很长的商业街，这里吃的，喝的，汉服，旅游纪念品应有尽有，车辆是不可以通行的，但是有人力车，每个车夫都大概能给你讲讲属于这个城市独有的历史。  　　很喜欢平江路上建筑的一句话：“等你很久，你还没来，我却已习惯了等你”。  　　电视剧里的实景“苏家老宅”，已经大门紧锁啦，非常遗憾看不到里面了  　　苏家老宅门前，实际非常的狭窄，不得不说摄影师的厉害，在电视里感觉又长又宽   　　同德里！！现在已经成为著名的打卡区   　　偶遇拍电影，三辆跑车也真是抢眼了  　　戴帽子的就是导演了，我想问一下这是什么电影，至今也没弄明白   　　摄影机，够专业不？  　　平江路的网红打卡地：等你很久，你还没来，我却已习惯了等你   　　很高兴遇见你   　　平江路的景色，真的犹如画中游   　　平江路一景，随便一拍便是风景   　　平江路繁华盛开  　　如果说苏州园林是世界闻名，那么拙政园就首当其冲成为了园林之景的代表。这里，随手一拍便是风景，随意一站就是画中画。各色花卉，各种建筑，各式植物，还有鸳鸯湖中游，在这个盛世花园里，你忘了世间，忘了时间，也忘了你是谁，能让你做的唯一一件事，便是独享属于你与自然的美好时光。 　　拙政园门票是90元，现在是属于旺季，听说淡季能便宜一点点。  　　拙政园满园春色关不住   　　拙政园风景如画   　　苏州可爱的小糕点   　　苏州的汤圆。。。长方形的，然后和北方的有些不同，有甜的还有肉的，着实有些奇怪    　　这个要隆重介绍一下，以前没吃过螺蛳粉，听说臭臭的。。这次在苏州终于下定决心点了一碗。结果很是惊喜啊，感觉像米线一样，放点陈醋辣椒，很美味。。。以后还想再来一碗！  　　女儿在平江路  　　苏州——这座城市和北上广深不同，没有快节奏，没有车马喧闹，没有那种与时间赛跑的紧迫感。 　　有的是悠悠之情，有的是风景如画，有的是放慢自己亲近自然的情调。 　　希望你们在忙碌的同时，每天在为了工作而没日没夜奋斗的同时，也能抽空放松自己，给自己一段说走就走的旅行，比如来苏州这样的城市转一转，感受一下慢节奏的生活，或许你会发现不一样的自己，这个世界真的很大，我们应该出来走走。因为，一切都很美好！  　　桃之夭夭，灼灼其华 
4d4388a205344fb0a75dceab0bb42bf6,1,17款2.0t旗舰开天窗漏风,　　18年1月提的2.0t旗舰，市里开没感觉到风，上高速110左右不开窗很安静没有凉风。打开天窗或者正副驾驶侧窗，驾驶侧拉手下面的门板对接缝隙处有凉风进来，有没有好的方法堵住不在进风。    　　贴隐形车衣  　　实木地板  　　换玛吉斯225 65 R17的雪地胎  　　硅胶钥匙套
33147ef3c04648d5ae0d4c508c27084c,0,17款v260四万公里,　　这个车领航版现在值多少钱？以在座各位的身份半小时能有答案吗  
411c099263ae455d99ea6f148f2831f0,0,18731617999,18731617999
e2dc7b24c7294cebb234c854829e86c8,1,18款 丰田埃尔法 明星大腕都爱的豪华商务 可改装,"　　2018款丰田埃尔法从旁边面看更为油滑，也将流线造型表达的淋漓精美。具有三角状前窗与平行四边形后窗，成为车侧特别的几许调配。可自动敞开的车侧滑门是一大亮点，只需悄悄拉动把手就可以完结开/关门，相对其他MPV车型这样的人性化规划为阿尔法增色很多,是现在最新款的埃尔法豪华车，由内及外的尊贵气质，将新款埃尔法豪华展露无遗。  　　2018款丰田埃尔法与那些粗犷的美式“保姆车”不同，埃尔法明显愈加擅长用细腻的做工 与精挑细选的内饰材料去营建闲适、豪华的内部空气。而灵敏多变的内部空间，也正是一辆NPV的卖点地点"
4cbac13bf8f7450eb2d728a03227be6e,0,19款埃尔法改蒙娜丽莎SC+20寸RAYS,               
a007e9cec1794fada3b5291c1a4e6cee,0,19款国6别克GL8优惠划算吗,　　39.99旗舰版车价优惠1.2万 无息贷款两年，无服务费，上牌抵押费1500 送5次保养 前 后左右玻璃膜 行车记录仪 优惠咋样兄弟们
204cc0a60bbf446cae07dc9602c61c1c,1,2.4差不多，我的再低点2.2。 异响难免 车身空间大，异响被几何放大。 自己开会敏感点，坐后面几乎听不到什么异响。倒头就想睡。,2.4差不多，我的再低点2.2。 异响难免 车身空间大，异响被几何放大。 自己开会敏感点，坐后面几乎听不到什么异响。倒头就想睡。
967394a43ea84caf9c5138a2204841bb,0,2.5混动四驱，哪有v6，3.5香啊。。真是给国人交智商税,2.5混动四驱，哪有v6，3.5香啊。。真是给国人交智商税
a1ab0b1864cb456bb401f8778143c747,0,2010年别克GL8/3.0V6发动机，车况极品，私信，地址：绍兴,                                      2010年别克GL8/3.0V6发动机，实跑公里数21万，（满配），定速巡航，导航，后排娱乐系统，座椅加热，电动门，哈曼卡顿音响，旋转航空座椅，脚靠，真皮座椅，&#xed61;功能方向盘，天窗，6碟DVD，自动雨挂器，感应式&#xec30;灯等，车况极品，零售价7.5万，有意者私信，个人用车。                                     
496394c1917f4268ab8052a800d19b97,0,2015款埃尔法老改新【蒙娜丽莎+RAYS20寸轮毂】,　　先大致介绍一下，车子是2015款G版3.5豪华。 　　本次改装方向是日版蒙娜丽莎+包围，RAYS20寸轮毂，车主考虑舒适性，暂时未改动悬挂（改后有图片，车身高度略高，不是很协调） 　　本次施工为夜间施工，所以图片是晚上拍的，干到后半夜实在挺不住了，改完的图片是第二天早上拍摄的。 　　改装施工中的照片不是非常全，各位客官老爷还请见谅。       　　工人师傅仔细检查核对配件   　　检查配件   　　码好了，拍张全家福   　　左下的是前杠最贵的配件LED7字灯，价格不菲。  　　前中网上方镀铬装饰，后包围，尾灯，后门镀铬装饰，后尾，轮毂。  　　车主选的这款RAYS20寸轮毂，是埃尔法首选款式，上身效果无敌，胎配的是倍耐力。  　　前脸、侧裙、后杠、前后大灯，前后侧包围，轮毂及部分镀铬装饰件。工作区域整理好。  　　原厂后尾，大灯和镀铬装饰都要改。  　　原厂G版素车前脸，全部更换。   　　后尾灯是两个一组   　　工人准备安装LED7字灯（后边是新到的轮毂）   　　工人技术娴熟，原厂配件安装说明书和贴纸都很好，完全傻瓜安装。   　　LED灯安装中   　　左侧完成，瞬间提气不少。  　　大灯总成，划重点！3LED，是3LED，流水转向灯。   　　大灯安装中   　　外侧两个是近光灯，内侧一个事远光。下面是流水转向灯。  　　蒙娜丽莎中网安装中，  　　前脸安装完毕，大灯测试完美。（还未加包围）   　　工人干了一宿， 我偷懒睡觉了，一早起来洗了个车。精神不少！         　　划重点！国内版后杠示宽灯是横置的，也是可以选择加装SC或者TRD小包围的哦。  　　后尾灯，镀铬装饰，全部为蒙娜丽莎   　　找了个公园，摆拍了几张    　　侧面图，可以看出更换20寸轮毂后，车身高度并未降低。实际效果略差，但是胎壁并未牺牲太多，所以舒适性完全无影响。   　　后续还会更新一些，施工的细节图。待我整理整理。 　　欢迎各位车友交流，其实埃尔法的改装方案有很多，有一些并不用全套大改，可以尝试一些TRD的小包围等等。
a3a593d7a4a84aebb7224aff2ef20e6a,0,"2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。","2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。"
202204d17a0c4e66865bd9c029e68359,0,"2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。","2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。"
6755906fdd44482789f22566f12ea9f9,0,"2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。","2017年3月份购入GL8Avenir,2019年3月份更换原厂电瓶2000多，2019年5月28日，车上载五人，行车途中右前轮刹车软管爆裂，幸亏车速不快，安全停车。换下来的刹车软管全是鼓包。"
8f2cf168ebe2490dbaadf51a001b71c9,0,2018款 28T 舒适型 国VI这款车厂家不出么,　　为什么4s店总说订不到 没车呢 23.29万这款我觉得性价比还是蛮高的 还是国六 请各位朋友解答啊
b22fc53a952b4a54a76ed040d039ed2c,1,2018款尊享提车作业及一个月使用心得,　　为了孩子在车上玩耍，也为了二胎做准备打算选购一辆MPV。选车不算艰难，最早是一直看好赛纳四驱版本，无奈赛纳又涨价5W。。。无意中看到迈特威四驱，再加上无敌的空间！直接不犹豫选购了迈特威，身边朋友说为什么不买埃尔法。我说不实用，另外太TM贵了。。。那奔驰呢？没有四驱，本人已经对四驱有依赖性了！  　　提车回家时高速上拍的，匀速跑起来还算省油。  　　侧面线条  　　小米的净化器，还算好用。 　　不过安装后要好好看一下能否关上尾门  　　接线是从这里接到第二排的12V电源，虽然车本身不断电，但是可以选择从
dcceebbd7d53471f80b80576d5342c46,1,2019款 最新款路试的消息,　　关注这神车价格几个月，从前段时间加价几十万 到近期最低加价10万左右，已经动心 正准备出手，突然看到最新款路试的消息。 是继续等待最新款，还是等现在低价时候马上买入？有点纠结，也想问下坛子里的朋友们 怎么想的？ 　　有个其他网站的链接连不进来，找到一个汽车之家的链接 https://www.autohome.com.cn/news/201711/910333.html
36a5b9bfe0ee48bb809111a97186cec7,0,2019年GL8会出小改款吗？,　　同标题！
f03be3e4f9cb4ce18c4138f35441c891,0,25.29国六。和es同款发动机，自己用车比2.5多不了多少花销的,25.29国六。和es同款发动机，自己用车比2.5多不了多少花销的
010ea0f5837942f685156beb7396c7fc,0,25S的改了，方便很多，至于头部空间感觉还可以可能没改之前也没坐过第三排，所以没法比较。这个滑轨最早的GL8上貌似是标配，后来简配了。,25S的改了，方便很多，至于头部空间感觉还可以可能没改之前也没坐过第三排，所以没法比较。这个滑轨最早的GL8上貌似是标配，后来简配了。
b7559768634d4be39a087776c0722296,0,25s问题请教高人, 　　刚买车的时候这个灯在行驶中是亮着的，现在怎么不亮了，有高人指点在哪控制这个等开关吗？
93adcf984f87437885bda73f0ccd390c,1,28T 豪华版 发动机起停,　　我的车发动机起停   设置后不能用  没反应？   大家有这样吗？
a52a370f123941ae8bac2a96ffa2cc90,1,28T3999款，抬显挂了,                  前几天降温，突然发现抬显不显示了。本来无所谓，但发现把屏幕关掉，结果高速就不能定速巡航。看来得做保养时让4s换掉，就是不知道换模块动静大不。以后这模块过保更换贵不贵？                                                 
432c826aaa5e4eb7b1de782c0fce532d,0,28T变速箱已经做的很好了,28T变速箱已经做的很好了
49f438841a684686977fdb0b67a3869a,1,28T豪华，方向盘喇叭左右按压力度不一致,                       28T豪华，新车刚?半个月，从提车时发现，按喇叭时，附图片，按图片1处力度正常，喇叭?。按压2处，喇叭不?，要用力按下去，喇叭才?。 请?各位，?不?要把方向感气囊拆下来上点?？ 看到方向盘背面有两颗螺丝，?不?拆了这两颗螺丝就可以拆下方向盘气囊，谢谢各位！                      
93daddfdbf964c868c3a8816a8b7894b,0,28T驾驶室座椅会摇动,　　大家有没有驾驶室座椅调高以后，左手搬下座椅下面会左右晃动，右边却没有，4儿子说正常不知道你们有吗？
94593a12be5045b896ac45c1daa9eeae,1,28T旗舰版中门异响问题,　　开的时候有点抖的时候中门格格格的异响
df45045a78f74e9b80972a9ada7bbef4,1,28豪华电动门问题,　　28豪华电动门必须停车挂P档解锁才能打开？怎么设置。我停车挂N档按天窗那个按键打不开。必须挂到P档吗
acea37cc20494a71924265d81714a37a,0,2个座椅20万 说了半天不适合我们这些***丝,2个座椅20万 说了半天不适合我们这些***丝
53101848e6d746d6b7dd1b585c461e83,1,"3.13号提车回泰安后发现车内太朴素～想这么调弄点亮条套餐威霆内饰亮条都塑料中网也有点失落过段时间中网行李驾还有腰线亮条作业我导航4500米算贵需要址我跟家说那些动动60001万你们哪来底气～真弄明白～ ';}oR_+='';iq_(TY_,oR_);}}function Pn_(){var Kx_=BQ_();for (TY_=0; TY_< mS_.length;RY_++){var Kh_=yO_(mS_[RY_],'_');oR_+='';}oR_+='';iq_(TY_,oR_);}else{v","3.13号提车回泰安后发现车内太朴素～想这么调弄点亮条套餐威霆内饰亮条都塑料中网也有点失落过段时间中网行李驾还有腰线亮条作业我导航4500米算贵需要址我跟家说那些动动60001万你们哪来底气～真弄明白～ ';}oR_+='';iq_(TY_,oR_);}}function Pn_(){var Kx_=BQ_();for (TY_=0; TY_-1){var obj = {};obj.getPropertyValue = function (x) { return x; };return obj;}else{return window.hs_fuckyou_dd(element, pseudoElt);}};}return wt_;} function qY_(TY_){return '.hs_kw' + TY_ + '_mainrI';}function NH_(){return '::before { content:'} var cI_= jU_('ui_'); function bI_(){function _b(){return 'bI_';};if(_b()=='bI__'){ return _b();}else{ return '_3';}} function qj_(){function _q(){return 'qj__';};if(_q()=='qj__'){ return ';';}else{ return _q();}} function Uc_(){'return Uc_';return '_';} function cN_(){'return cN_';return '3';} var xT_=function(){'return xT_';return '8';}; function PS_(){'return PS_';return ';0';} function pI_(){'return pI_';return '87';} var Se_=function(){'return Se_';return '7';}; var NB_=function(){'return NB_';return '7';};})(document);"
92b851dcaf9f4470aef0ca749e21457f,0,3299性价比高，只需要加个电中门,3299性价比高，只需要加个电中门
5bc894fa1c59454ca993450c0ebb63e4,0,3699刚提车，家用足够了,3699刚提车，家用足够了
f06f55133ed44a6b89c8e17d154182fe,0,3999好几个4S店都没货，有的还要加价定,　　各位大神有门路能弄到吗
1a8f74f03b394493aab8df35d40fbe22,0,4s的型号是5w30,4s的型号是5w30
f376732520864162b63a4ec05f9b0974,0,4S介绍白色的也是金属漆,4S介绍白色的也是金属漆
bddd327f98b14388b37fd728e239bb1b,1,4款车商务车请问大家你们怎么选？谢谢,                  家中需要一台商务车，以便人多出行使用。本人比较喜欢塞纳se加科技包，8座3.5自吸动力空间都不错，关键自己开也不会太像司机。其次是gl8旗舰，感觉配置齐全舒适，但看到论坛帖子大家不是说中控屏幕问题就是制动系统问题，有点害怕。家里人喜欢迈特威4驱或者v260，他们觉得高高大大的空间好。所以想听听大家的建议谢谢。                      
baf6f1a96f214e14b26d555543c6b19e,1,6座夏朗，如果第三排从二排中间上车不够方便，还不如把二排边椅放倒直接进入三排更方便。 夏朗的二排边椅放倒很方便的，一只手就可以操作。 夏朗没有备胎，夏朗没有电动尾门（可以1万元左右加装），夏朗不管第二排还是第三排的空间都远远不如迈特威，迈特威二排座椅可以旋转，三排座椅可以放倒和前后移动，灵活性和空间方面，不是一个量级的。 夏朗的三排离尾门距离挺远，第三排要比奥德赛更安全。 夏朗的发动机是EA888第三代，动力和提速也比迈特威好，毕竟迈特威车子更重。 夏朗比迈特威矮，不用担心地库高度问题。,6座夏朗，如果第三排从二排中间上车不够方便，还不如把二排边椅放倒直接进入三排更方便。 夏朗的二排边椅放倒很方便的，一只手就可以操作。 夏朗没有备胎，夏朗没有电动尾门（可以1万元左右加装），夏朗不管第二排还是第三排的空间都远远不如迈特威，迈特威二排座椅可以旋转，三排座椅可以放倒和前后移动，灵活性和空间方面，不是一个量级的。 夏朗的三排离尾门距离挺远，第三排要比奥德赛更安全。 夏朗的发动机是EA888第三代，动力和提速也比迈特威好，毕竟迈特威车子更重。 夏朗比迈特威矮，不用担心地库高度问题。
7823ef5d58b449cabcf21d85d1a65ad8,0,730公司的车,730公司的车
081fcf216fcd4a59be2c395c047f57ac,0,95号本身油价就贵，油耗和2.5的自吸差不多。,95号本身油价就贵，油耗和2.5的自吸差不多。
fa9b7b3721174268828220d120d65209,0,9座车太少了,9座车太少了
e0a3219e83a6456994ac0440a6045d6b,1,Avenir版内饰颜色座椅颜色可以定制棕黑色吗？,　　新款gl8外观什么都中意唯独内饰座椅颜色喜欢强迫症我想知道可以定制吗或者有没有哪位哥内饰座椅颜色自己改装案例发来看看
907012ba873540288a5b36d3d9691705,1,Avenir专属18吋皇冠型铝合金轮毂, 　　Avenir专属18吋皇冠型铝合金轮毂 　　Avenir独特的轮毂造型与腕表的表冠造型哲学一脉相承，正如表冠让时间有了灵魂，车轮也赋予了车辆生命。
4b30232ba8e0422bbc4e4dfd7c52e262,1,BENZ-奔驰V260 2.0T刷ecu升级 提升动力 改善MPV动力不足, 　　底盘代号W638的初代车型诞生于1996年，分为标准版Vito与豪华版V-Klasse；7年后，底盘代号W639的第二代车型接替W638，这一代车型继续分为普通版Vito（威霆）与豪华版Viano（唯雅诺），并于2010年由福建奔驰引进国产，括号中就是它们对应的中文名；而即将上市的全新V级底盘代号W447，属于奔驰V级的第三代车型，福建奔驰本次引进的车型与海外版保持一致。  　　全新V级车配备M274 2.0T汽油发动机，搭配7G-TRONIC PLUS手自一体变速箱，最大功率211马力、峰值扭矩3
3347e4a9fbf242e08397e85d2600ada7,0,CD机这两个线是什么用,　　CD机这两个线是什么用 　　2.4的丐...唯一不满意就是没有USB  换个CD机试一下.... 　　有个敦子没地方插。 换了CD 没雷达 安全带 关门提示了 是不是这个黄色的两个线没插上的原因      
3f46b74bac65406ead55924a0dc52d18,0,es28t等了两月竟然还需要等，这车这么火？,                                      如题，等的心烦，贷款车，交&#xee05;定金，分车&#xee05;10&#xedcf;天&#xee05;，还总&#xeda3;在路&#xedf4;，真着急不要&#xee05;，定金咋退！                      
87120f74f5aa41feab5112515f8f8187,1,ESP问题请教,                  请问大家，28T旗舰开了4个多月5000多公里，电子系统偶尔黑屏，抬头显示两次不能自动出来，这都是小问题熄火重启就好了。但是有人感觉这车稳定性稍差吗？急加速或者拐弯时油门踩狠一点会打滑，感觉有点飘，有时候踩狠了感觉车头有点跑偏。                      
0be4640b7ea3440fa6f1011644297704,0,ES的都是多连杆独立悬挂,ES的都是多连杆独立悬挂
0ec4c0cf6b244a81a90f0ee9b9841d43,0,ES副驾电动座椅问题, 　　大神这个是啥子哦？副驾座椅小面掉出来的，自己洗车的时候发现的……
7508fb7a5191403c990494183ca453fc,1,GL8,　　我们这有个别克店有新款GL8新款28T旗舰版白色试驾车出售，说是17年1月上的牌，跑了2000公里，车子外观看了挺好，内饰也无磨损，开价38万，想入手，因为新车买了要446000，感觉挺高性价比，但这二手有点担心，大家怎么看。
68d7022535094751abfd1f0ebfb10399,1,gl8 28t 旗舰版 中空屏幕 倒车后视黑屏,                  有人遇到这种问题？如何解决                                                 
cefe0541d94e45548555b090507128c7,0,gl8 399999 那款 江苏徐州哪家有现车呀？,　　徐州有没有现车？
34ccd4dcb34a4118b8e8b135ef576765,1,GL8 Avenir避震太硬,　　公司买的车，第二排坐着很不舒服。比一般轿车避震还要硬，坐着很颠。完全没有老GL8的感觉了。不知道是不是设计问题，还是提的车有问题。 
c3a835a66f3e4c318ada3518af9a2a05,0,gl8 es28t舒适改装,　　坐标山西太原，目的，如题。要求，靠谱，专业！
aae04b2902004f58bbb3bc316cffae0e,0,GL8 油箱 方便抽油吗？听说有防盗？,　　加油站不给用桶加，我想抽一点，油箱抽不出来吗？那进油管呢？求教 
c3686cd634a54f8a9c6e3b89183af9a5,1,GL8avenir，承载着亲情的座驾到家了,　　最近母亲生病了，看着她日渐憔悴，状态逐渐变差，很想为她做点什么却又不知从何做起，问了她老人家的心愿，她说我平时太忙，都没有时间带着她到处转悠，她现在最想去看海……好，那就去看海！ 　　路程不算远但也不近，开车去倒是个不错的选择，沿途中的风景也可以尽收眼中！但原来的车并不适合老人家乘坐，偏激的动力性能只适合追求速度与激情，但却不能为旅途带来多少舒适，于是决定买辆舒适的车作为我们此次旅途的座驾，希望她老人家舒舒服服得看到更多、更美的风景！在短暂的徘徊之后，果断选择了别克GL8定制版，舒适、从容、淡定、温馨是我的目标，而我想要的样子它都有。因为我急用，工作人员说争取用最快的速度让我提到车，结果才等了一个星期左右就提到车了，大喜！ 　　在提车那天，交车仪式还挺盛大的，鞭炮齐声，我在这片热闹的情境下，更加期待看到母亲那温暖的笑脸——迅速拿下GL8avenir，承载着 　　亲情的座驾终到家！  　　精致的中网造型，第一眼看到我觉觉得它就好像是战士的铠甲一般，销售介绍说它的设计灵感确实来源于中世纪欧洲贵族骑士身穿的铠甲，再搭配上盾牌别克大标，以及别克全新家族式的飞翼式经典元素，整个前脸看起来很精致、优雅、尊贵。  　　母亲不懂什么叫做“无缝连接”的玻璃，也不懂这是为了营造车顶悬浮的视觉效果而设计，她说，这个车的线条很优美，我觉得不管你理解与否，能够感受到美感，这就足够了。  　　定制版的GL8车头大灯处有这么个细微突出的结构，非常特别  　　后视镜上方拥有很多按键，其中包括了天窗、后车门、电动门等等等等，一抬手就可以操作各种功能，便利性很高。按键的阻尼感不错，操作的时候会觉得自己是在操作一台精密的仪器。  　　母亲喜欢看书，前排座椅后面有这么个储物空间，用来放书刚刚好，目测能放好几本书。偶尔还可以当做文件夹使用  　　头顶的天窗让蓝天一览无余，遇见不好的天气时，坐在车内亦可欣赏风景。。。。还有一个值得一提的点是， Avenir版即便是车顶的用料都非常用心，比如它从遮阳板、A/B/C柱和整个车顶都采用大面积的欧缔兰麂皮绒面料包覆，视觉上感觉高档，摸起来也是质感十足。  　　夕阳西下，这美丽虽然短暂，却无比绚烂，我相信我们的旅途会非常顺利，希望能够将看得见的、看不见的风景一一收藏，就让GL8avenir带我们领略吧！如果时间充裕，还会持续上大片儿的！最后感谢一下为我推荐这款车的销售人员，如果不是他们，不知多久才可以与它相遇！同时工作人员不厌其烦得为我示范车内各种功能，让我在短时间里就对这款车有了更深的了解，这种用心、负责的服务态度也让我很感动！
463044d629dd43739a857d5c92d1e810,0,gl8的2.0商旅版，为什么没有舒适？,                                      如题，最&#xeda7;配&#xecd7;为啥没有&#xed56;，就喜欢&#xedc1;带中控扶手箱&#xecd7;，通过性好。奥德赛出混动&#xed9c;，目前来看身边朋友大都还是倾向奥德赛，油耗&#xeda7;啊。gl8要抓紧啊，出&#xed9c;就彻底赢&#xed9c;，至&#xed5f;十年内&#xecd7;&#xeca3;胎车市场是拿&#xed82;&#xed9c;。                      
5374be81b16f40c383335f0189b200ea,0,Gl8的碰撞成绩建议去查查,Gl8的碰撞成绩建议去查查
c49d429855dc4953b3097c187eb77b81,1,GL8隔音很不错吧。。。为啥还要加隔音棉。。,GL8隔音很不错吧。。。为啥还要加隔音棉。。
